salary_in_usd,work_models_On-site,work_models_Remote,comp_is_US,company_size_encoded,domain_expertise_Data Engineering,domain_expertise_Data Science,domain_expertise_Machine Learning / AI,domain_expertise_Other,exp_level
11.225,0,1,1,1,1,0,0,0,1
12.276,1,0,1,1,0,0,1,0,1
11.795,1,0,1,1,0,0,1,0,1
11.617,1,0,1,1,0,0,0,0,2
11.552,1,0,1,1,0,0,0,0,2
11.35,1,0,1,1,1,0,0,0,2
12.102,0,1,1,1,0,1,0,0,1
11.678,0,1,1,1,0,1,0,0,1
12.268,1,0,1,2,0,1,0,0,1
11.623,1,0,1,2,0,1,0,0,1
11.967,0,1,1,1,0,0,0,0,1
11.794,0,1,1,1,0,0,0,0,1
12.049,0,1,1,1,0,0,0,0,1
11.932,0,1,1,1,0,0,0,0,1
12.318,1,0,1,2,0,0,1,0,1
11.653,1,0,1,2,0,0,1,0,1
11.849,0,1,1,1,1,0,0,0,2
11.608,0,1,1,1,1,0,0,0,2
11.782,1,0,1,1,0,1,0,0,2
11.194,1,0,1,1,0,1,0,0,2
12.717,1,0,1,1,0,0,1,0,1
11.878,1,0,1,1,0,0,1,0,1
12.101,0,1,1,1,1,0,0,0,1
11.68,0,1,1,1,1,0,0,0,1
12.778,0,1,1,1,1,0,0,0,1
12.31,0,1,1,1,1,0,0,0,1
11.198,1,0,1,1,0,0,0,0,1
11.961,0,1,1,1,1,0,0,0,1
11.829,0,1,1,1,1,0,0,0,1
11.912,1,0,1,1,0,0,0,0,2
11.087,1,0,1,1,0,0,0,0,2
12.139,0,1,1,1,1,0,0,0,2
11.692,1,0,1,1,0,0,0,0,1
11.162,1,0,1,1,0,0,0,0,1
11.112,0,1,1,1,0,0,0,0,1
11.533,0,1,1,1,0,0,0,0,1
11.459,0,1,1,1,0,0,0,0,1
11.798,1,0,1,1,0,1,0,0,0
10.975,1,0,1,1,0,1,0,0,0
12.043,0,1,1,1,1,0,0,0,1
12.008,0,1,1,1,1,0,0,0,1
12.102,1,0,1,1,0,0,1,0,1
11.697,1,0,1,1,0,0,1,0,1
11.445,1,0,1,1,0,1,0,0,2
11.687,1,0,1,1,0,1,0,0,1
11.176,1,0,1,1,0,1,0,0,1
12.324,0,1,1,1,0,1,0,0,1
11.856,0,1,1,1,0,1,0,0,1
12.095,1,0,1,1,0,0,1,0,2
11.878,1,0,1,1,0,0,1,0,2
12.432,1,0,1,1,0,1,0,0,0
12.027,1,0,1,1,0,1,0,0,0
11.878,1,0,1,1,0,1,0,0,2
11.238,1,0,1,1,0,1,0,0,2
12.346,1,0,1,1,0,0,0,1,3
12.101,1,0,1,1,0,0,0,1,3
11.96,0,1,1,1,0,1,0,0,0
11.689,0,1,1,1,0,1,0,0,0
11.918,0,1,1,1,0,1,0,0,1
11.775,0,1,1,1,0,1,0,0,1
12.419,1,0,1,1,0,0,0,1,3
12.056,1,0,1,1,0,0,0,1,3
11.488,0,1,1,1,1,0,0,0,1
12.301,1,0,1,1,0,1,0,0,3
12.128,1,0,1,1,0,1,0,0,3
12.622,1,0,1,1,0,1,0,0,1
12.218,1,0,1,1,0,1,0,0,1
12.214,1,0,1,1,0,1,0,0,1
11.733,1,0,1,1,0,1,0,0,1
11.884,1,0,1,1,0,0,0,0,1
11.402,0,1,1,1,1,0,0,0,2
11.082,0,1,1,1,1,0,0,0,2
12.702,0,1,1,1,0,0,1,0,1
12.234,0,1,1,1,0,0,1,0,1
11.35,0,1,1,1,1,0,0,0,0
11.032,0,1,1,1,1,0,0,0,0
11.661,1,0,1,1,0,0,0,0,0
11.191,1,0,1,1,0,0,0,0,0
12.278,0,1,1,1,0,0,1,0,1
12.043,0,1,1,1,0,0,1,0,1
11.901,1,0,1,1,0,1,0,0,1
11.587,1,0,1,1,0,1,0,0,1
12.325,1,0,1,1,0,1,0,0,2
12.193,1,0,1,1,0,1,0,0,2
11.983,1,0,1,1,1,0,0,0,1
11.82,1,0,1,1,1,0,0,0,1
12.229,1,0,1,1,0,0,1,0,1
11.748,1,0,1,1,0,0,1,0,1
12.255,0,1,1,1,1,0,0,0,1
11.368,1,0,1,2,0,0,0,0,0
10.607,1,0,1,2,0,0,0,0,0
12.706,1,0,1,1,0,1,0,0,1
12.167,1,0,1,1,0,1,0,0,1
12.543,1,0,1,1,1,0,0,0,1
11.578,1,0,1,1,0,0,0,0,2
11.482,1,0,1,1,0,0,0,0,2
12.073,0,1,1,1,0,0,0,0,1
11.385,1,0,1,1,1,0,0,0,0
11.002,1,0,1,1,1,0,0,0,0
11.72,1,0,1,1,0,0,0,1,1
11.447,1,0,1,1,0,0,0,1,1
12.312,1,0,1,1,0,0,1,0,1
12.06,1,0,1,1,0,0,1,0,1
12.234,1,0,1,2,1,0,0,0,1
11.568,1,0,1,2,1,0,0,0,1
12.482,0,1,1,1,0,0,1,0,1
12.151,0,1,1,1,0,0,1,0,1
12.346,1,0,1,1,0,0,1,0,1
11.728,1,0,1,1,0,0,1,0,1
12.127,1,0,1,1,1,0,0,0,1
12.644,0,1,1,1,1,0,0,0,1
12.236,0,1,1,1,1,0,0,0,1
12.827,1,0,1,1,0,0,1,0,1
12.315,1,0,1,1,0,0,1,0,1
11.783,0,1,1,1,0,1,0,0,2
12.361,1,0,1,1,0,0,0,1,1
11.891,1,0,1,1,0,0,0,1,1
12.628,0,1,1,1,0,0,1,0,1
11.898,0,1,1,1,0,0,1,0,1
11.275,1,0,1,1,0,0,0,0,0
10.694,1,0,1,1,0,0,0,0,0
12.02,1,0,1,1,0,0,1,0,2
11.2,1,0,1,1,0,0,1,0,2
11.29,0,1,1,1,0,1,0,0,1
11.29,0,1,1,1,1,0,0,0,1
12.22,1,0,1,2,1,0,0,0,1
11.555,1,0,1,2,1,0,0,0,1
12.515,1,0,1,2,0,1,0,0,3
11.85,1,0,1,2,0,1,0,0,3
11.945,1,0,1,1,1,0,0,0,2
11.542,1,0,1,1,1,0,0,0,2
11.357,1,0,1,1,1,0,0,0,0
10.951,1,0,1,1,1,0,0,0,0
12.157,1,0,1,1,1,0,0,0,1
11.692,0,1,1,1,0,0,0,1,1
11.162,0,1,1,1,0,0,0,1,1
12.627,1,0,1,1,1,0,0,0,1
11.502,1,0,1,1,0,0,0,0,2
10.971,1,0,1,1,0,0,0,0,2
11.835,1,0,1,1,1,0,0,0,1
11.356,1,0,1,1,1,0,0,0,1
12.635,1,0,1,1,0,1,0,0,1
12.287,1,0,1,1,0,1,0,0,1
11.942,1,0,1,1,0,1,0,0,1
11.579,1,0,1,1,0,1,0,0,1
12.429,1,0,1,1,0,0,0,0,2
12.101,1,0,1,1,0,0,1,0,1
11.983,1,0,1,1,1,0,0,0,3
11.775,1,0,1,1,1,0,0,0,3
11.995,1,0,1,1,0,1,0,0,1
12.012,1,0,1,1,0,0,0,0,1
11.788,1,0,1,1,0,0,0,0,1
11.223,1,0,1,1,0,0,0,0,2
11.06,1,0,1,1,0,0,0,0,2
12.444,1,0,1,1,1,0,0,0,1
11.974,1,0,1,1,1,0,0,0,1
12.468,1,0,1,1,0,0,0,1,1
11.844,1,0,1,1,0,0,0,1,1
12.588,1,0,1,1,0,1,0,0,1
12.128,1,0,1,1,0,1,0,0,1
11.657,1,0,1,1,0,1,0,0,1
11.864,1,0,1,1,0,1,0,0,2
11.533,1,0,1,1,0,1,0,0,2
11.861,1,0,1,1,1,0,0,0,1
11.707,1,0,1,1,1,0,0,0,1
12.388,1,0,1,1,1,0,0,0,1
10.915,1,0,1,1,0,0,0,0,2
10.8,1,0,1,1,0,0,0,0,2
11.813,0,1,1,1,1,0,0,0,1
12.206,0,1,1,1,1,0,0,0,1
12.101,0,1,1,1,1,0,0,0,1
12.032,0,1,1,1,0,1,0,0,1
11.562,1,0,1,1,0,1,0,0,0
11.658,1,0,1,1,0,0,0,0,1
11.286,1,0,1,1,0,0,0,0,1
12.549,1,0,1,1,0,1,0,0,0
11.857,1,0,1,1,0,1,0,0,0
12.062,1,0,1,1,0,0,0,1,1
11.373,1,0,1,1,0,0,0,1,1
12.463,1,0,1,1,0,0,1,0,2
11.804,1,0,1,1,0,0,1,0,2
12.325,1,0,1,1,0,0,1,0,2
12.193,1,0,1,1,0,0,1,0,2
11.964,0,1,1,1,0,0,0,0,1
12.245,1,0,1,1,0,1,0,0,1
11.806,1,0,1,1,0,1,0,0,1
11.082,1,0,1,1,1,0,0,0,2
11.608,1,0,1,1,1,0,0,0,2
11.204,1,0,1,1,1,0,0,0,2
12.12,1,0,1,1,1,0,0,0,1
11.485,1,0,1,1,1,0,0,0,1
12.608,1,0,1,1,0,0,1,0,1
12.139,1,0,1,1,0,0,1,0,1
11.097,1,0,1,1,0,0,1,0,1
11.849,0,1,1,1,0,0,1,0,1
12.045,1,0,1,1,1,0,0,0,2
11.337,1,0,1,1,1,0,0,0,2
11.529,0,1,1,1,1,0,0,0,1
12.084,0,1,1,1,0,0,0,0,1
11.678,0,1,1,1,0,0,0,0,1
12.365,1,0,1,1,0,0,1,0,1
11.752,1,0,1,1,0,0,1,0,1
12.569,1,0,1,1,0,1,0,0,1
12.032,1,0,1,1,0,1,0,0,1
11.951,1,0,1,1,1,0,0,0,1
11.938,1,0,1,1,0,1,0,0,1
11.82,1,0,1,1,0,1,0,0,1
12.445,1,0,1,1,0,0,1,0,1
12.276,1,0,1,1,1,0,0,0,1
11.809,1,0,1,1,1,0,0,0,1
11.82,0,1,1,1,0,1,0,0,1
11.552,0,1,1,1,0,1,0,0,1
11.871,0,1,1,1,0,1,0,0,2
11.67,0,1,1,1,0,1,0,0,2
12.821,1,0,1,1,0,1,0,0,1
12.206,1,0,1,1,0,1,0,0,1
12.526,0,1,1,1,0,1,0,0,1
12.12,0,1,1,1,0,1,0,0,1
12.346,0,1,1,1,0,1,0,0,1
12.186,0,1,1,1,0,1,0,0,1
12.441,0,1,1,1,0,0,1,0,1
12.055,0,1,1,1,0,0,1,0,1
12.363,0,1,1,1,1,0,0,0,1
12.09,0,1,1,1,1,0,0,0,1
12.008,0,1,1,1,0,1,0,0,1
11.601,1,0,1,1,0,0,0,1,2
11.131,1,0,1,1,0,0,0,1,2
11.3,1,0,1,1,0,0,0,0,0
10.893,1,0,1,1,0,0,0,0,0
12.464,0,1,1,1,1,0,0,0,1
12.079,0,1,1,1,1,0,0,0,1
11.608,0,1,1,1,0,0,0,0,2
12.641,1,0,1,1,0,0,1,0,1
11.082,0,1,1,1,0,0,0,0,2
11.002,0,1,1,1,0,0,0,0,2
11.791,1,0,1,1,1,0,0,0,1
11.133,1,0,1,1,1,0,0,0,1
11.983,0,1,1,1,1,0,0,0,1
11.849,0,1,1,1,1,0,0,0,1
11.043,0,1,1,1,0,0,0,0,2
11.864,1,0,1,1,0,0,0,0,1
11.76,1,0,1,1,0,0,0,0,1
11.951,1,0,1,1,0,1,0,0,1
11.846,1,0,1,1,0,1,0,0,1
11.768,1,0,1,1,0,0,1,0,1
12.465,1,0,1,1,1,0,0,0,1
11.84,1,0,1,1,1,0,0,0,1
11.951,1,0,1,1,0,1,0,0,1
11.775,1,0,1,1,0,1,0,0,1
12.278,1,0,1,1,0,1,0,0,1
12.116,1,0,1,1,0,1,0,0,1
12.24,0,1,1,1,0,1,0,0,1
11.857,0,1,1,1,0,1,0,0,1
10.491,0,1,1,1,0,0,1,0,0
12.612,1,0,1,1,0,1,0,0,2
11.667,1,0,1,1,0,0,0,0,2
11.445,1,0,1,1,0,0,0,0,2
11.29,1,0,1,1,0,0,0,0,0
12.095,1,0,1,1,0,1,0,0,2
12.081,1,0,1,1,0,1,0,0,2
12.181,1,0,1,1,0,1,0,0,1
11.876,1,0,1,1,0,1,0,0,1
12.101,1,0,1,1,0,1,0,0,2
12.201,1,0,1,1,0,1,0,0,1
12.19,1,0,1,1,0,1,0,0,1
12.688,1,0,1,1,0,0,1,0,1
11.977,1,0,1,1,0,0,1,0,1
12.31,1,0,1,1,1,0,0,0,1
11.159,0,1,1,2,0,0,1,0,1
11.608,1,0,1,1,1,0,0,0,2
11.225,1,0,1,1,1,0,0,0,2
11.29,1,0,1,1,0,0,1,0,1
11.748,0,1,1,1,0,0,0,0,1
11.264,0,1,1,1,0,0,0,0,1
12.429,1,0,1,1,0,0,0,1,3
12.31,1,0,1,1,0,0,0,1,3
11.695,0,1,1,1,0,0,0,0,1
12.228,1,0,1,1,0,1,0,0,2
11.865,1,0,1,1,0,1,0,0,2
12.601,1,0,1,1,0,1,0,0,1
11.835,1,0,1,1,0,1,0,0,1
11.902,1,0,1,1,0,0,0,0,2
11.574,1,0,1,1,0,0,0,0,2
11.785,1,0,1,1,0,1,0,0,1
11.761,1,0,1,1,0,1,0,0,1
12.07,0,1,1,1,1,0,0,0,3
11.635,0,1,1,1,1,0,0,0,3
10.942,0,0,1,2,0,0,0,0,0
12.333,0,1,1,1,0,1,0,0,1
12.128,0,1,1,1,0,1,0,0,1
12.346,1,0,1,1,0,0,1,0,2
11.983,1,0,1,1,0,0,1,0,2
11.837,1,0,1,1,1,0,0,0,1
11.615,1,0,1,1,1,0,0,0,1
11.775,1,0,1,1,0,0,0,0,1
11.29,1,0,1,1,0,0,0,0,1
12.265,0,1,1,1,1,0,0,0,1
11.958,0,1,1,1,1,0,0,0,1
11.619,0,1,1,1,0,0,0,0,2
11.108,0,1,1,1,0,0,0,0,2
12.155,1,0,1,1,0,1,0,0,1
11.84,1,0,1,1,0,1,0,0,1
11.462,0,1,1,1,0,0,0,0,1
10.992,0,1,1,1,0,0,0,0,1
12.195,0,1,1,1,0,0,1,0,1
11.961,0,1,1,1,0,0,1,0,1
12.638,1,0,1,1,0,1,0,0,1
11.878,1,0,1,1,0,1,0,0,1
12.055,1,0,1,1,0,0,0,0,1
11.849,1,0,1,1,0,0,0,0,1
11.715,0,1,1,1,1,0,0,0,1
11.29,1,0,1,1,0,1,0,0,2
11.156,1,0,1,1,0,1,0,0,2
11.408,1,0,1,1,0,0,0,0,1
11.902,0,1,1,1,1,0,0,0,1
11.918,0,1,1,1,0,0,1,0,2
10.82,0,1,1,1,0,0,1,0,2
12.301,0,1,1,1,0,1,0,0,1
12.101,0,1,1,1,0,1,0,0,1
12.155,0,1,1,1,1,0,0,0,2
11.918,0,1,1,1,1,0,0,0,2
10.82,0,1,1,1,1,0,0,0,2
12.056,0,1,1,1,1,0,0,0,2
11.784,0,1,1,1,1,0,0,0,2
12.429,0,1,1,1,0,0,0,1,1
11.513,0,1,1,1,0,0,0,1,1
11.951,1,0,1,1,0,0,0,0,1
12.543,1,0,1,1,0,0,0,0,1
12.206,1,0,1,1,0,0,0,0,1
12.578,1,0,1,1,0,1,0,0,1
12.062,1,0,1,1,0,1,0,0,1
12.226,0,1,1,1,0,1,0,0,1
12.612,1,0,1,1,0,1,0,0,1
12.31,1,0,1,1,0,1,0,0,1
12.569,1,0,1,1,0,0,1,0,1
12.267,1,0,1,1,0,0,1,0,1
12.155,1,0,1,1,0,0,1,0,1
11.932,1,0,1,1,0,0,1,0,1
12.196,0,1,1,1,0,0,1,0,1
11.791,0,1,1,1,0,0,1,0,1
11.736,0,1,1,1,1,0,0,0,1
11.653,0,1,1,1,1,0,0,0,1
11.884,1,0,1,1,0,0,0,1,1
11.775,1,0,1,1,0,0,0,1,1
12.048,1,0,1,1,0,0,1,0,1
11.643,1,0,1,1,0,0,1,0,1
12.128,1,0,1,2,1,0,0,0,1
11.302,1,0,1,2,1,0,0,0,1
11.72,1,0,1,1,0,1,0,0,1
11.29,1,0,1,1,0,0,0,1,3
11.225,1,0,1,1,0,0,0,1,3
10.878,0,1,1,1,0,0,0,0,2
10.779,0,1,1,1,0,0,0,0,2
11.736,1,0,1,1,0,1,0,0,2
12.155,1,0,1,1,1,0,0,0,1
11.653,0,1,1,1,1,0,0,0,2
12.176,1,0,1,1,0,0,1,0,1
12.073,1,0,1,1,0,0,1,0,1
12.128,1,0,1,1,0,0,0,0,1
11.983,1,0,1,1,0,0,0,0,1
10.82,1,0,1,1,1,0,0,0,1
11.156,1,0,1,1,0,0,0,1,3
11.782,1,0,1,1,1,0,0,0,0
11.695,1,0,1,1,1,0,0,0,0
12.293,0,1,1,1,0,1,0,0,1
12.093,0,1,1,1,0,1,0,0,1
12.663,1,0,1,1,0,1,0,0,1
12.216,1,0,1,1,0,1,0,0,1
12.153,0,1,1,1,0,1,0,0,1
11.689,0,1,1,1,0,1,0,0,1
11.995,1,0,1,1,1,0,0,0,1
11.775,1,0,1,1,1,0,0,0,1
12.045,1,0,1,1,0,0,0,0,1
11.337,1,0,1,1,0,0,0,0,1
12.433,0,1,1,1,0,0,1,0,1
12.232,0,1,1,1,0,0,1,0,1
11.736,1,0,1,1,1,0,0,0,1
11.813,1,0,1,1,0,1,0,0,1
11.644,1,0,1,1,0,1,0,0,1
12.293,0,1,1,1,0,1,0,0,1
12.093,0,1,1,1,0,1,0,0,1
12.003,1,0,1,1,0,1,0,0,1
12.464,1,0,1,1,0,0,1,0,1
12.202,1,0,1,1,0,0,1,0,1
12.281,0,1,1,1,0,1,0,0,1
11.979,0,1,1,1,0,1,0,0,1
12.221,1,0,1,1,0,1,0,0,1
11.798,1,0,1,1,0,1,0,0,1
12.515,1,0,1,2,0,1,0,0,1
11.85,1,0,1,2,0,1,0,0,1
12.55,1,0,1,1,1,0,0,0,1
12.245,1,0,1,1,1,0,0,0,1
11.45,0,1,1,1,0,0,0,0,1
10.858,0,1,1,1,0,0,0,0,1
11.685,0,1,1,1,0,0,0,0,1
11.225,0,1,1,1,0,0,0,0,1
11.979,1,0,1,1,0,0,1,0,1
11.776,1,0,1,1,0,0,1,0,1
12.476,0,1,1,1,0,1,0,0,1
12.409,0,1,1,1,0,1,0,0,1
12.232,1,0,1,1,1,0,0,0,1
11.826,1,0,1,1,1,0,0,0,1
12.128,1,0,1,2,0,1,0,0,1
11.457,1,0,1,2,0,1,0,0,1
11.983,1,0,1,1,0,1,0,0,1
11.581,1,0,1,1,0,1,0,0,1
12.485,0,1,1,1,0,0,1,0,1
12.08,0,1,1,1,0,0,1,0,1
12.525,1,0,1,1,0,1,0,0,1
12.073,1,0,1,1,0,1,0,0,1
11.238,1,0,1,2,0,0,1,0,0
11.918,1,0,1,1,0,0,0,0,2
11.736,1,0,1,1,0,0,0,0,2
12.255,0,1,1,1,0,1,0,0,1
12.255,1,0,1,1,1,0,0,0,1
12.041,0,1,1,1,0,1,0,0,1
11.835,0,1,1,1,0,1,0,0,1
12.101,1,0,1,1,0,0,1,0,2
11.695,1,0,1,1,0,0,1,0,2
12.602,0,1,1,1,0,1,0,0,1
12.197,0,1,1,1,0,1,0,0,1
11.842,1,0,1,1,0,1,0,0,1
11.612,1,0,1,1,0,0,0,1,1
11.127,1,0,1,1,0,0,0,1,1
12.471,1,0,1,1,0,1,0,0,2
11.063,0,1,1,1,0,0,0,1,0
10.745,0,1,1,1,0,0,0,1,0
12.278,0,1,1,1,0,1,0,0,1
12.138,0,1,1,1,0,1,0,0,1
11.462,1,0,1,1,0,0,0,0,2
11.165,1,0,1,1,0,0,0,0,2
11.915,0,1,1,1,0,0,0,0,2
11.753,0,1,1,1,0,0,0,0,2
11.995,0,1,1,1,1,0,0,0,1
11.617,0,1,1,1,1,0,0,0,1
12.543,0,1,1,1,0,1,0,0,1
12.116,0,1,1,1,0,1,0,0,1
12.186,1,0,1,1,0,1,0,0,1
11.868,1,0,1,1,0,1,0,0,1
12.17,0,1,1,1,1,0,0,0,1
11.608,0,1,1,1,1,0,0,0,1
11.29,1,0,1,1,0,0,0,0,1
11.156,1,0,1,1,0,0,0,0,1
12.429,1,0,1,1,1,0,0,0,3
12.324,1,0,1,1,1,0,0,0,3
12.231,1,0,1,1,1,0,0,0,1
12.602,0,1,1,1,0,0,1,0,1
12.197,0,1,1,1,0,0,1,0,1
11.958,0,1,1,1,0,0,1,0,1
12.188,1,0,1,1,0,1,0,0,1
11.486,1,0,1,1,0,1,0,0,1
12.165,0,1,1,1,0,0,1,0,1
12.008,0,1,1,1,0,0,1,0,1
12.336,0,1,1,1,0,0,1,0,1
11.95,0,1,1,1,0,0,1,0,1
12.56,1,0,1,2,0,0,1,0,2
12.155,1,0,1,2,0,0,1,0,2
12.912,1,0,1,2,0,1,0,0,2
12.506,1,0,1,2,0,1,0,0,2
12.275,1,0,1,1,1,0,0,0,2
11.595,1,0,1,1,1,0,0,0,2
11.884,0,1,1,1,0,1,0,0,2
11.653,0,1,1,1,0,1,0,0,2
11.775,0,1,1,1,0,1,0,0,2
11.635,0,1,1,1,0,1,0,0,2
12.178,1,0,1,1,0,1,0,0,1
11.611,1,0,1,1,0,1,0,0,1
12.595,1,0,1,1,0,1,0,0,1
12.086,1,0,1,1,0,1,0,0,1
12.165,0,1,1,1,0,1,0,0,1
12.008,0,1,1,1,0,1,0,0,1
12.301,1,0,1,1,1,0,0,0,0
12.139,1,0,1,1,1,0,0,0,0
12.775,1,0,1,1,0,1,0,0,3
12.426,1,0,1,1,0,1,0,0,3
11.35,1,0,1,1,0,0,0,0,1
11.277,1,0,1,1,0,0,0,0,1
11.783,1,0,1,1,1,0,0,0,1
12.301,0,1,1,1,0,1,0,0,1
12.002,0,1,1,1,0,1,0,0,1
11.584,1,0,1,1,0,1,0,0,1
11.528,1,0,1,1,0,1,0,0,1
12.612,1,0,1,1,0,1,0,0,2
11.513,1,0,1,1,0,1,0,0,2
12.073,0,1,1,1,1,0,0,0,1
12.008,1,0,1,1,0,1,0,0,1
12.26,1,0,1,1,0,1,0,0,1
12.528,1,0,1,1,0,0,1,0,1
12.123,1,0,1,1,0,0,1,0,1
11.653,0,1,1,1,0,0,0,0,2
12.026,1,0,1,1,0,0,0,0,1
11.878,1,0,1,1,1,0,0,0,1
11.472,1,0,1,1,1,0,0,0,1
11.884,0,1,1,1,1,0,0,0,1
11.661,0,1,1,1,1,0,0,0,1
11.989,1,0,1,1,0,1,0,0,1
11.664,1,0,1,1,0,1,0,0,1
11.849,1,0,1,1,0,0,0,0,1
11.736,1,0,1,1,0,0,0,0,1
12.076,0,1,1,1,1,0,0,0,1
11.883,0,1,1,1,1,0,0,0,1
12.324,1,0,1,1,0,0,1,0,1
12.02,1,0,1,1,0,0,1,0,1
12.155,1,0,1,1,1,0,0,0,1
11.918,1,0,1,1,1,0,0,0,1
11.927,0,1,1,1,0,1,0,0,1
11.745,0,1,1,1,0,1,0,0,1
12.155,1,0,1,1,0,1,0,0,1
11.932,1,0,1,1,0,1,0,0,1
12.155,1,0,1,1,0,0,1,0,1
11.918,1,0,1,1,0,0,1,0,1
12.101,0,1,1,1,0,0,0,0,3
11.736,0,1,1,1,0,0,0,0,3
11.635,1,0,1,1,0,0,0,0,1
11.412,1,0,1,1,0,0,0,0,1
12.227,1,0,1,1,1,0,0,0,1
11.842,1,0,1,1,1,0,0,0,1
11.728,1,0,1,1,1,0,0,0,1
11.964,1,0,1,1,0,1,0,0,1
12.268,1,0,1,2,0,0,1,0,1
11.623,1,0,1,2,0,0,1,0,1
12.117,1,0,1,1,1,0,0,0,1
11.898,1,0,1,1,1,0,0,0,1
12.038,1,0,1,1,1,0,0,0,1
11.419,1,0,1,1,1,0,0,0,1
12.255,1,0,1,1,1,0,0,0,1
11.983,1,0,1,1,1,0,0,0,1
11.169,1,0,1,1,0,0,0,0,2
12.17,1,0,1,1,1,0,0,0,1
11.76,1,0,1,1,1,0,0,0,1
12.07,1,0,1,1,1,0,0,0,3
11.635,1,0,1,1,1,0,0,0,3
11.29,0,1,1,1,0,0,0,0,1
11.653,0,1,1,1,1,0,0,0,1
12.216,0,1,1,1,0,1,0,0,1
12.226,0,1,1,1,0,1,0,0,1
11.756,0,1,1,1,0,1,0,0,1
11.888,1,0,1,1,0,0,0,0,1
11.59,1,0,1,1,0,0,0,0,1
12.236,0,1,1,1,1,0,0,0,1
12.073,0,1,1,1,1,0,0,0,1
11.716,0,1,1,1,0,0,0,0,1
11.321,0,1,1,1,0,0,0,0,1
11.462,1,0,1,1,0,0,0,0,1
11.775,1,0,1,1,0,0,0,0,2
12.288,1,0,1,1,0,1,0,0,2
12.165,1,0,1,1,0,1,0,0,2
11.408,1,0,1,1,0,0,0,1,1
11.002,1,0,1,1,0,0,0,1,1
12.766,1,0,1,1,0,0,1,0,1
12.032,1,0,1,1,0,0,1,0,1
12.367,1,0,1,1,0,1,0,0,1
11.64,1,0,1,1,0,1,0,0,1
12.861,1,0,1,1,1,0,0,0,1
12.409,1,0,1,1,1,0,0,0,1
12.449,1,0,1,1,1,0,0,0,1
12.045,1,0,1,1,1,0,0,0,1
11.337,1,0,1,1,1,0,0,0,1
12.218,1,0,1,1,1,0,0,0,1
12.087,1,0,1,1,1,0,0,0,1
11.951,0,1,1,2,0,0,0,1,1
11.775,0,1,1,2,0,0,0,1,1
12.388,0,1,1,1,0,1,0,0,1
12.045,1,0,1,1,0,0,1,0,1
11.337,1,0,1,1,0,0,1,0,1
12.612,1,0,1,1,0,1,0,0,1
11.918,1,0,1,1,0,1,0,0,1
12.612,1,0,1,1,0,0,1,0,1
11.918,1,0,1,1,0,0,1,0,1
12.272,1,0,1,1,1,0,0,0,1
11.544,1,0,1,1,1,0,0,0,1
11.756,0,1,1,1,0,1,0,0,1
12.429,1,0,1,1,0,1,0,0,2
12.861,1,0,1,1,0,1,0,0,1
12.644,1,0,1,1,0,1,0,0,1
11.385,0,1,1,1,0,0,0,0,1
11.97,0,1,1,1,0,0,1,0,1
11.59,0,1,1,1,0,0,1,0,1
12.644,1,0,1,1,1,0,0,0,1
12.631,0,1,1,1,1,0,0,0,1
12.226,0,1,1,1,1,0,0,0,1
12.506,0,1,1,1,0,0,0,1,3
12.206,0,1,1,1,0,0,0,1,3
12.147,1,0,1,1,1,0,0,0,1
11.622,1,0,1,1,1,0,0,0,1
12.794,1,0,1,1,0,0,1,0,1
12.388,1,0,1,1,0,0,1,0,1
11.768,1,0,1,1,1,0,0,0,1
11.621,1,0,1,1,1,0,0,0,1
12.4,1,0,1,1,0,0,1,0,1
12.044,1,0,1,1,0,0,1,0,1
12.073,1,0,1,1,1,0,0,0,1
11.408,1,0,1,1,1,0,0,0,1
11.96,1,0,1,1,0,1,0,0,0
11.689,1,0,1,1,0,1,0,0,0
11.95,1,0,1,1,0,1,0,0,2
11.242,1,0,1,1,0,1,0,0,2
12.093,1,0,1,1,0,1,0,0,1
11.392,1,0,1,1,0,1,0,0,1
12.242,0,1,1,1,0,1,0,0,1
12.102,0,1,1,1,0,1,0,0,1
12.231,1,0,1,1,1,0,0,0,1
12.029,1,0,1,1,1,0,0,0,1
12.337,0,1,1,1,0,1,0,0,1
12.198,0,1,1,1,0,1,0,0,1
11.849,0,1,1,1,1,0,0,0,1
11.513,1,0,1,1,1,0,0,0,2
11.849,1,0,1,1,0,0,0,1,1
11.513,1,0,1,1,0,0,0,1,1
11.736,1,0,1,1,0,0,0,0,2
11.695,1,0,1,1,0,0,0,0,2
11.752,1,0,1,1,0,0,0,0,1
11.503,1,0,1,1,0,0,0,0,1
11.695,0,1,1,1,1,0,0,0,2
12.178,0,1,1,1,0,0,0,0,1
11.793,0,1,1,1,0,0,0,0,1
12.318,1,0,1,1,0,0,0,0,1
11.874,1,0,1,1,0,0,0,0,1
12.101,1,0,1,1,0,1,0,0,1
11.849,1,0,1,1,0,1,0,0,1
11.849,0,1,1,1,1,0,0,0,2
11.945,1,0,1,1,1,0,0,0,1
11.542,1,0,1,1,1,0,0,0,1
11.408,0,1,1,1,0,0,0,0,1
11.849,1,0,1,1,0,0,0,1,3
11.513,1,0,1,1,0,0,0,1,3
12.598,1,0,1,1,0,1,0,0,1
11.881,1,0,1,1,0,1,0,0,1
11.684,1,0,1,1,0,0,0,0,1
11.48,1,0,1,1,0,0,0,0,1
11.513,0,1,1,1,0,1,0,0,0
